,seller_id,seller_nickname,category_id,category,item_id,item_name,currency,price
351,234726644,LOJAOFICIAL GOLDSPELLCASTRO,MLB1246,Beleza e Cuidado Pessoal,MLB3314462579,Tônico Poderoso Gold Spell 250ml Antiqueda E Preenche Falhas,BRL,137.0
352,480265022,MERCADOLIVRE SUPERMERCADO,MLB1246,Beleza e Cuidado Pessoal,MLB3269837602,Loção Hidratante Cerave Com Ácido Hialurônico Sem Perfume 473ml,BRL,81.66
353,1599252942,QUALIDOCFARMACIADIGITAL,MLB1246,Beleza e Cuidado Pessoal,MLB4643996032,Vichy Dercos Antiqueda 400ml Shampoo Technique,BRL,126.0
354,1205854984,DUX ELETRO,MLB1246,Beleza e Cuidado Pessoal,MLB3779360038,Escova Secadora Bec07r Soft 4 Em 1 1300w Britânia Bivolt,BRL,106.07
355,518092731,PRINCIPIA SKINCARE,MLB1246,Beleza e Cuidado Pessoal,MLB2722353623,Sérum Principia Vitamina C-10 Tipo De Pele Todos,BRL,59.0
356,93066151,LOJA MF-SHOP,MLB1246,Beleza e Cuidado Pessoal,MLB3861431159,Mont Blanc Emblem Masc  Eau De Toilette 100ml,BRL,285.99
357,1564495264,ARBUST_STORE,MLB1246,Beleza e Cuidado Pessoal,MLB3624851817,Barbeador Elétrico Kemei Km-2027 Maquina Shaver Profissional Cor Verde-escuro 110v/220v,BRL,132.49
358,1207100605,CHEGAATEVOCE VINHOS,MLB1246,Beleza e Cuidado Pessoal,MLB3670269997,Mist Corporal  Body Splash Victoria's Secret Bare Vanilla Feminino 250ml ,BRL,144.0
359,480265022,MERCADOLIVRE SUPERMERCADO,MLB1246,Beleza e Cuidado Pessoal,MLB2770275483,Cetaphil Loção Hidratante 473ml ,BRL,72.54
360,278749096,MAGAZINE ALPHA,MLB1246,Beleza e Cuidado Pessoal,MLB2007963587,Mondial Max Travel Sc-10 Secador De Cabelo 1200w Bivolt Cor Vermelho/preto 110v/220v,BRL,56.05
361,1716869819,ALPHAPRIMESHOP,MLB1246,Beleza e Cuidado Pessoal,MLB3843874401,Nautica Voyage Eau De Toilette 100ml Para Masculino,BRL,125.0
362,480265022,MERCADOLIVRE SUPERMERCADO,MLB1246,Beleza e Cuidado Pessoal,MLB4357515012, Acidificante Lola Cosmetics Densidade 250g,BRL,30.9
363,538918694,MERCADINHO SEMFILA,MLB1246,Beleza e Cuidado Pessoal,MLB3686549253,Clean 13 Fios Compressas De Gazes Pacote Curativo,BRL,28.0
364,548703142,PLASLIMP,MLB1246,Beleza e Cuidado Pessoal,MLB3819060229,Sabonete Líquido 5l Para Mãos Deoline Premisse Qualidade,BRL,20.81
365,303537983,KESILLYKLE,MLB1246,Beleza e Cuidado Pessoal,MLB2019804384, Animale For Men Edt 200ml Para Masculino,BRL,262.0
366,1744909284,BECE20240326105112,MLB1246,Beleza e Cuidado Pessoal,MLB4899163914,Keune 1922 By J. M. Keune Premium Clay -cera Modeladora 75ml,BRL,109.99
367,480265022,MERCADOLIVRE SUPERMERCADO,MLB1246,Beleza e Cuidado Pessoal,MLB3426229069,Creme Multirreparador Cicaplast Baume B5+ 40ml La Roche-posay,BRL,67.3
368,52831477,EVVEREST NETSTORE,MLB1246,Beleza e Cuidado Pessoal,MLB4357184526,Esparadrapo  Industrial 10cm X 50m - Missner,BRL,147.88
369,208339111,OBOTICARIOOFICIAL,MLB1246,Beleza e Cuidado Pessoal,MLB4251656786,Kit Presente Malbec Club Masculino Boticário (4 Itens),BRL,92.9
370,1460991307,PERFUMARIA ANALU,MLB1246,Beleza e Cuidado Pessoal,MLB4796526728,Fluído Reparador Essential Braé Hair Repair Spray 260ml,BRL,59.43
371,52831477,EVVEREST NETSTORE,MLB1246,Beleza e Cuidado Pessoal,MLB4454921846,Agulha Lebel 32g 4mm - Caixa Com 100 Unidades,BRL,114.9
372,740297902,MCF_SHOP,MLB1246,Beleza e Cuidado Pessoal,MLB4750133422,Perfume L'eau Issey Miyake Pour Homme Edt 125ml Masculino,BRL,328.5
373,518092731,PRINCIPIA SKINCARE,MLB1246,Beleza e Cuidado Pessoal,MLB2758092088,"Sérum Principia Retinol 0,3% + Vitamina E - Rn-0,3 Skincare Tipo De Pele Todos",BRL,54.0
374,1170116737,OFICIAL MISTERJAMES,MLB1246,Beleza e Cuidado Pessoal,MLB3585847835,Pomada Para Cabelo Masculino Efeito Seco Matte Mister James,BRL,37.9
375,1919967340,GEMAGAZINE_OFICIAL,MLB1246,Beleza e Cuidado Pessoal,MLB3804785855,Kit Ducray Anacaps Activ Antiqueda 3x30 Cápsulas,BRL,257.33
376,1388977639,OLGA_IMPORTES,MLB1246,Beleza e Cuidado Pessoal,MLB5077460626,Perfume Ferrari Scuderia Black Edt 125ml Masculino,BRL,180.0
377,711949118,VM.COMÉRCIO,MLB1246,Beleza e Cuidado Pessoal,MLB4894385214,Maquina Maquininha Rezzet De Cortar Cabelo Barba Acabamento Raspar Dragão Buda Profissional,BRL,29.9
378,77585095,MIX NOVA.,MLB1246,Beleza e Cuidado Pessoal,MLB3799138923,Mix Nova Branco Lençol Descartavel Papel Hospitalar Maca 70x50 Cx 10 Rolos,BRL,115.35
379,518092731,PRINCIPIA SKINCARE,MLB1246,Beleza e Cuidado Pessoal,MLB2758055080,Sérum Hidratante Principia 2% Ácidos Hialurônicos + B5 Tipo De Pele Todos,BRL,49.0
380,1826334693,CA20240524141303,MLB1246,Beleza e Cuidado Pessoal,MLB4796849308,Perfume Attracione,BRL,99.0
381,1650442556,COMS20240122145746,MLB1246,Beleza e Cuidado Pessoal,MLB3855197421,Gummy Hair Vitamin Original - 1 Pote C/ 60 Gomas,BRL,67.99
382,691738588,VIPLIFEFARMCIALTDAVIPLIFE,MLB1246,Beleza e Cuidado Pessoal,MLB3593604801,10 Un Teste De Gravidez Confira Tira Resultado 1 Minuto,BRL,21.32
383,1271579118,MAISQUEMICRO,MLB1246,Beleza e Cuidado Pessoal,MLB3809357335,Jamblack Pigmento Orgânico 3ml Rbkollors Micropigmentação,BRL,76.99
384,528265714,IMPORTADOSJJD,MLB1246,Beleza e Cuidado Pessoal,MLB3827953173,Mont Blanc Explorer Masc Edp 100ml,BRL,336.0
385,1203781543,MENCOS MENCARE,MLB1246,Beleza e Cuidado Pessoal,MLB3824736420,Pomada Em Pó Don Alcides Efeito Matte Seco Alta Fixação 10g,BRL,44.88
386,518092731,PRINCIPIA SKINCARE,MLB1246,Beleza e Cuidado Pessoal,MLB2718881364,Gel De Limpeza Principia Ácido Salicílico + Glicerina 350g,BRL,44.0
387,255460495,SOULBEAUTY COSMETICOS,MLB1246,Beleza e Cuidado Pessoal,MLB4414226062,Lyra Deo Colônia 75ml,BRL,119.0
388,1142362911,SIENO.,MLB1246,Beleza e Cuidado Pessoal,MLB3789701745,Andador Alumínio Fixo Móvel Dobrável D10 Pop 100 Kg Dellamed,BRL,89.6
389,625440901,NVFULLCOMM,MLB1246,Beleza e Cuidado Pessoal,MLB2793984446,Preservativo Não Lubrificado Blowtex Cx 144 Unidades,BRL,51.3
390,1105054520,CURA PLUS,MLB1246,Beleza e Cuidado Pessoal,MLB3339291001,Pielsana Polihexanida Solução Aquosa 350ml  ,BRL,61.99
391,290374105,PINKCOLLECTIONN,MLB1246,Beleza e Cuidado Pessoal,MLB5019728032,Perfume Club De Nuit Intense Da Armaf Edt 105ml Para Masculino,BRL,231.0
392,523229140,RLXIMPORTES,MLB1246,Beleza e Cuidado Pessoal,MLB4904599000,Depilador Facial Indolor Para Sobrancelha Recarregável,BRL,20.3
393,480265022,MERCADOLIVRE SUPERMERCADO,MLB1246,Beleza e Cuidado Pessoal,MLB2819502650,Gel De Limpeza Facial Effaclar Concentrado 300g La Roche Posay,BRL,67.9
394,811137249,OI COSMETICS,MLB1246,Beleza e Cuidado Pessoal,MLB3496115653,Kit Lola Cosmetics Cronograma Capilar Be(m) Dita Ghee 3x100g,BRL,56.9
395,561029499,FOCOSIMPORTAOEEXPORTAO,MLB1132,Brinquedos e Hobbies,MLB3593414329,Dc - Boneco De 24cm Colecionável - Batman,BRL,79.99
396,628941634,MAMAEREBORN,MLB1132,Brinquedos e Hobbies,MLB5085483774,Boneca Bebê Reborn Baby Mamãe Reborn Cabelos Castanhos + Enxoval Completo,BRL,152.53
397,524736285,WEB UTILIDADES,MLB1132,Brinquedos e Hobbies,MLB3901928818, Atentu Kids Patinete Infantil 3 Rodas Com Led Dobrável Cor Rosa,BRL,75.04
398,239727300,INDIANBIKESHOP,MLB1132,Brinquedos e Hobbies,MLB3406228481,Bicicleta Infantil Menina Aro 12 Nathor Flower 2 5 Anos Rosa,BRL,201.0
399,208208653,LOJANYBCECOMMERCE,MLB1132,Brinquedos e Hobbies,MLB3652287501,Dominó Profissional De Osso Maleta Luxo Com 28 Peças,BRL,30.6
400,1283107684,QUEBRAQUEIXOVARIEDADESS,MLB1132,Brinquedos e Hobbies,MLB3126416794,Boneca Maria Clara Mecanizada Fala 14 Frases Baby Brink 1055,BRL,175.0
401,1157753019,CENTER_ECOMMERCE,MLB1132,Brinquedos e Hobbies,MLB4809248140,Kit 25 Squishy Bichinhos Macio Anti Stress De Apertar Mochi,BRL,34.32
402,1185413770,OMG_STORE,MLB1132,Brinquedos e Hobbies,MLB3163554364,Wakaii Patinete Infantil Cavalinho Rosa,BRL,78.99
403,821730325,LOJA_ROSA_DE_SARON_APARECIDA,MLB1132,Brinquedos e Hobbies,MLB3800297837,Carro Rock Crawler Rc 4x4 Off Road 28cm Cor Prateado,BRL,236.55
404,208208653,LOJANYBCECOMMERCE,MLB1132,Brinquedos e Hobbies,MLB3400453607,Domino Profissional De Osso Estojo Com 28 Peças 8mm Full,BRL,19.0
405,1024286213,EBENEZERCOMERCIOEIMPORTACAO,MLB1132,Brinquedos e Hobbies,MLB4235802578,Bebê Reborn Girafinha - 100% Silicone,BRL,226.22
406,524736285,WEB UTILIDADES,MLB1132,Brinquedos e Hobbies,MLB3399022201,Atentu Kids Patinete Infantil 3 Rodas Com Led Dobrável Menino E Menina Cor Azul,BRL,75.04
407,136953519,ERIVELTONBARBOSADEOLIVEIRA,MLB1132,Brinquedos e Hobbies,MLB4102394148, Cacto Dançante Brinquedo  Infantil Caquito Mexicano Guitarrista Usb Papai Noel Carregável Verde  Cacto  34,BRL,34.05
408,1201082124,M2 CALÇADOS,MLB1132,Brinquedos e Hobbies,MLB3744365837,Boneco Minecraft Cadres Médio Youtuber Gamer 25cm,BRL,53.2
409,1219182002,INDUSTRIADEARTEFATOBORRACHA3B,MLB1132,Brinquedos e Hobbies,MLB3183201560,Pneu Maciço Oval - Peças Patinete Elétrico Xiaomi E Foston,BRL,78.0
410,673237897,VZM STORE,MLB1132,Brinquedos e Hobbies,MLB3141025777,Collezione Angelina Angelina Milk Brinquedos 0211,BRL,67.99
411,1826004299,MULTIVINDE182,MLB1132,Brinquedos e Hobbies,MLB5088357286,Bolinhas De Ping Pong Laranja Pacote C/ 18 Unidades ,BRL,19.9
412,48079341,GOGUPO_DISTRIBUIDORA,MLB1132,Brinquedos e Hobbies,MLB5048958800,Bike Menina Aro 16 Rosa 5-8 Anos Com Cesta,BRL,636.0
413,155724555,VOLMEX,MLB1132,Brinquedos e Hobbies,MLB4771733602,Conjunto Massinha De Modelar Play Dooh Mini Sorvete Hasbro,BRL,51.01
414,59672106,JN MULTI,MLB1132,Brinquedos e Hobbies,MLB3789704955,Refil Munição 100 Unidades Balas Nerf,BRL,32.3
415,1186356590,MAISBARATO BRINQUEDOS2,MLB1132,Brinquedos e Hobbies,MLB4997754670,Roma Boneco Stitch Coleção Amor De Filhote Roma  5175,BRL,67.05
416,174019855,ALVES BABY,MLB1132,Brinquedos e Hobbies,MLB3821339815,Bicicleta Balance Infantil Bike Feminina 3 Aro 12 - Nathor,BRL,201.41
417,739024094,RENOIMPORTS,MLB1132,Brinquedos e Hobbies,MLB3465382789,Embaralhador Automatico De Cartas Para 2 Baralhos A Pilha,BRL,52.79
418,151174033,FOXSHOP.BR,MLB1132,Brinquedos e Hobbies,MLB2185458509,Papergames Taco Gato Cabra Queijo Pizza Português,BRL,56.4
419,794778683,VVARIEDADES ECOM,MLB1132,Brinquedos e Hobbies,MLB4380117724,Boneco  Articulado 32 Cm Motion Desenho Manequim Madeira Bekcommerce Decoração Flexivel Articulada,BRL,29.31
420,156626390,MEGA.COMPRAS,MLB1132,Brinquedos e Hobbies,MLB3705317803,Conect Brinq Bv0012 Patinete Infantil Dobrável 4 Rodas Cor Azul,BRL,138.0
421,1139700096,SOUZASS_STORE,MLB1132,Brinquedos e Hobbies,MLB3167703719,Boneca Dançarina Lili Super Fofa Toca Musica Dança Fun Game,BRL,50.0
422,1806002759,BOXTECHINOLOGICCOM,MLB1132,Brinquedos e Hobbies,MLB3861117487,Jogo Baralho De Mesa Uno Copag,BRL,23.9
423,153594,TEM_DE_TUDO_MULTI_SHOP,MLB1132,Brinquedos e Hobbies,MLB4413468352,Bicicleta De Equilíbrio 4 Rodas Buba Infantil Sem Pedal Cor Rosa,BRL,202.0
424,469846913,ONLINE DISTRIBUIDOR,MLB1132,Brinquedos e Hobbies,MLB5074475472,25 Caixas De Massinhas De Modelar + 50 Moldes Para Massinha,BRL,56.19
425,38886704,POKÉLANDIA,MLB1132,Brinquedos e Hobbies,MLB3617536053,Combo Booster Pokémon Escarlete E Violeta Destinos De Paldea,BRL,164.35
426,522529800,GAMELANDIACOMERCIODEBRINQUE,MLB1132,Brinquedos e Hobbies,MLB4381832242,Sylvanian Families Conjunto Enfermeira Do Campo Epoch 5094,BRL,190.0
427,1105017191,JADESHOP LTDA,MLB1132,Brinquedos e Hobbies,MLB3834657545,Totoka Triciclo Infantil Bebe Motoca Totokinha Azul Cardoso,BRL,69.99
428,410990167,LOJAS ESTRELADOLAR,MLB1132,Brinquedos e Hobbies,MLB3784614066,Massinha De Modelar Acrilex Big Balde  Dentro Balde,BRL,52.79
429,768826009,MERCADOLIVRE HOME_INDUSTRIES,MLB1132,Brinquedos e Hobbies,MLB4522309948,Conjunto Com 4 Bonecos Peppa Pig E Família Pig Hasbro,BRL,49.9
430,456622785,GIRALAR.,MLB1132,Brinquedos e Hobbies,MLB4997861314,Bicicleta De Equilíbrio 4 Rodas Buba Infantil Sem Pedal Cor Azul,BRL,195.0
431,628941634,MAMAEREBORN,MLB1132,Brinquedos e Hobbies,MLB3859481163,Boneca Mamãe Reborn Bebê Reborn Cabelos Castanhos - Enxoval Completo Princesa,BRL,171.95
432,564582775,BRINQUEDOS LA,MLB1132,Brinquedos e Hobbies,MLB4979356384,Electronic Keyboard Teclado Infantil Com Microfone Cor Preto 110v/220v,BRL,46.99
433,1926584827,BLIDSHOPLTDA,MLB1132,Brinquedos e Hobbies,MLB3824044333,Jogo De Mesa Bichorama Tabuleiro Animal Planet Discovery,BRL,67.0
434,524736285,WEB UTILIDADES,MLB1132,Brinquedos e Hobbies,MLB4110207802,Atentu Kids Patinete Infantil Dobrável Cor Preto,BRL,194.26
435,208208653,LOJANYBCECOMMERCE,MLB1132,Brinquedos e Hobbies,MLB3319548645,Javick Dominó  De Osso Profissional Com Maleta Couro 10 Milimetros,BRL,30.97
436,88639314,BIRUTAHOBBY,MLB1132,Brinquedos e Hobbies,MLB3699035845,Sylvanian Families Mini Bebe Gato Persa Divertido Epoch 5456,BRL,50.61
437,524736285,WEB UTILIDADES,MLB1132,Brinquedos e Hobbies,MLB4771398286,Bicicleta Infantil De Equilíbrio Sem Pedal Andador 4 Rodas Cor Azul,BRL,116.85
438,768826009,MERCADOLIVRE HOME_INDUSTRIES,MLB1132,Brinquedos e Hobbies,MLB4873888118,Pet Mágico Virtual Interativo Bitzee 3815 Sunny Brinquedos,BRL,258.05
439,165142380,SA1IMPORTS,MLB1132,Brinquedos e Hobbies,MLB3864979197,Jogo De Mesa Cara A Cara Com Aplicativo Estrela,BRL,55.25
440,651832658,TUDOPARAVOCEML,MLB1132,Brinquedos e Hobbies,MLB3817452747,Maozinha Família Addams Wandinha Vandinha Mão Decoração,BRL,23.55
441,76287039,MV.VARIEDADES,MLB1132,Brinquedos e Hobbies,MLB5078732606,Foston Patinete Elétrico S09 Pro Bluetooth Bateria 10400mah Cor Cinza-escuro,BRL,2649.9
442,219515879,BIG PRESENTES.,MLB1132,Brinquedos e Hobbies,MLB4721763136,Boneca Cry Babies Chora Lágrimas De Verdade Multikids Nome  Dreamy,BRL,197.99
443,768826009,MERCADOLIVRE HOME_INDUSTRIES,MLB1132,Brinquedos e Hobbies,MLB4763380624,Jogo Educativo Conhecendo As Profissões Multicor Toyster,BRL,42.9
444,110075942,ILTDASTORE,MLB1132,Brinquedos e Hobbies,MLB3556907897,Kit 3 Cubo Mágico 2x2 + 3x3 + Pirâmide Profissional Puzzle Cor Da Estrutura Colorido,BRL,38.25
445,659740318,BLACK.FAST,MLB1430,"Calçados, Roupas e Bolsas",MLB2833973009,Mochila Masculina Impermeável Faculdade Alça Reforçada,BRL,89.99
446,345281784,ZOEFRAMES,MLB1430,"Calçados, Roupas e Bolsas",MLB4096883778,Óculos De Sol Breeze Retro Vintage Retangular Preto Unissex,BRL,15.75
447,833828461,UNISTARMODAS,MLB1430,"Calçados, Roupas e Bolsas",MLB3723774133,Bolsa De Praia Liso Cor Preto Play & Joy,BRL,29.55
448,276928751,UZZE_CALCADOS,MLB1430,"Calçados, Roupas e Bolsas",MLB3590019683,Tênis Esportivo Masculino Feminino Academia Novo + Relógio,BRL,56.97
449,191380894,MEVISTO,MLB1430,"Calçados, Roupas e Bolsas",MLB3863606993,Mochila Escolar Denlex Juvenil Mcjdl Cor Preto  Design Lisa 25l,BRL,69.99
450,182266509,COSTA ATACADO,MLB1430,"Calçados, Roupas e Bolsas",MLB4463099772,Chaveiro Com Etiqueta Organizador Waleu 50 Unidades,BRL,32.9
451,1084304577,CONCEITOCOMPRAS09,MLB1430,"Calçados, Roupas e Bolsas",MLB4865478720,Pochete Doleira Porta Dolar Notas Viagem Antifurto Invisivel Reforçado - Marianopole,BRL,17.6
452,446655208,PUMASPORTSLTDA,MLB1430,"Calçados, Roupas e Bolsas",MLB3806655487,Tênis Flyer Runner Mesh Bdp Puma,BRL,199.9
453,271167661,STORE DUARTS,MLB1430,"Calçados, Roupas e Bolsas",MLB2696307176,Bolsa Tote Duart's Lorena - Preto,BRL,38.99
454,413927585,MCLVILZER,MLB1430,"Calçados, Roupas e Bolsas",MLB4984108104,Óculos De Sol Redondo Milhawk Moscot Vintage Old School Transparente,BRL,28.09
455,1229120642,LONGLONG20221031190917,MLB1430,"Calçados, Roupas e Bolsas",MLB3619889475,Mochila Urbana Biaowang Execuitva Escolar Viagem Bw1908 Cor Preto  Design Lisa 45l,BRL,96.55
456,671725046,MODA_VERONZ,MLB1430,"Calçados, Roupas e Bolsas",MLB2918685347,Kit 5 Camisetas Básicas Masculina Dry Fit Lisa Tradicional ,BRL,61.54
457,1332065711,GALANTELEDS,MLB1430,"Calçados, Roupas e Bolsas",MLB4959623622,Pado Latão 40mm 2 Chaves Cadeado De Latão Lt Não Enferruja Cor Dourado,BRL,27.55
458,1014067102,UTILEIRA,MLB1430,"Calçados, Roupas e Bolsas",MLB3582198459,Kit 2 Máscara De Dormir Repouso Viagem Confortável Tapa Olho Cor Preto,BRL,17.71
459,797182623,LUCKY TIMELTDA,MLB1430,"Calçados, Roupas e Bolsas",MLB3825935271,Mochila Militar Tática Veyron Grande 50 Litros Cor Preto,BRL,141.0
460,177685922,5M SPORTS,MLB1430,"Calçados, Roupas e Bolsas",MLB3830463907,Tênis Olympikus Treino Proof 3 Color Preto/chumbo - Adulto 40 Br,BRL,169.79
461,93500559,PRIME IMPORTS_SP,MLB1430,"Calçados, Roupas e Bolsas",MLB3243059157,Óculos Kurt Cobain Nirvana Uv400 - Leia C/ Atenção Descrição,BRL,24.09
462,210371884,EVERBAGS MOCHILAS,MLB1430,"Calçados, Roupas e Bolsas",MLB3675293393,Bolsa Fit Térmica Black Luxo Multiuso Confortável Unissex Cor Preto Correia De Ombro Preto Desenho Do Tecido Logo,BRL,69.9
463,829620218,LOJACAPAS10,MLB1430,"Calçados, Roupas e Bolsas",MLB3375655171,Pochete Bag De Perna Impermeável Motoboy Camping Multiuso,BRL,22.86
464,827824180,TROIA ILUMINI,MLB1430,"Calçados, Roupas e Bolsas",MLB3852464995,Mochila Swissland Grande Impermeavel Notebook 40 Litros,BRL,119.99
465,189182737,VINICIUSBAIA2024,MLB1430,"Calçados, Roupas e Bolsas",MLB3825153595,Tênis Masculino Vans Old Skool Original Skate Conforto,BRL,161.94
466,413927585,MCLVILZER,MLB1430,"Calçados, Roupas e Bolsas",MLB3797373297,Óculos De Sol Aviador Polarizado Com Estojo  Cor Preto,BRL,46.07
467,297823686,BELLVOLPE,MLB1430,"Calçados, Roupas e Bolsas",MLB3553448731,Bellvolpe Slim Masculina Feminina Carteira Couro Preta,BRL,78.97
468,210371884,EVERBAGS MOCHILAS,MLB1430,"Calçados, Roupas e Bolsas",MLB4450518130,Bolsa Térmica Fitness Marmita Lacheira Academia Top Preto Pt Desenho Do Tecido Liso,BRL,142.42
469,165265219,CLIQUE-COMPRE,MLB1430,"Calçados, Roupas e Bolsas",MLB3760469521,Next Ecommerce Mochila Tática Impermeável 50 Litros Cor Preto Black Panther,BRL,167.2
470,145066530,PLENTIFUL,MLB1430,"Calçados, Roupas e Bolsas",MLB3790522577,Elástico Rabico Para Cabelo Tipo Meia Pacote 72 Un. Xuxinha Cor Preto Liso,BRL,14.27
471,1145177873,LUAR0011,MLB1430,"Calçados, Roupas e Bolsas",MLB2773039253,Kit 12 Pares Meia Cano Alto Unissex Atacado Cores Barato,BRL,29.9
472,1687574424,MANIA_SPORT,MLB1430,"Calçados, Roupas e Bolsas",MLB4728608942,Tênis Casual Index 3 Masculino Olympikus,BRL,146.0
473,1824703467,XAVIERA_BOLSA,MLB1430,"Calçados, Roupas e Bolsas",MLB4959737802,Pochete Feminina Moderna Bolsa Transversal Cintura Fashion Cor Preta,BRL,12.43
474,1562529671,BRIIMPORTSS,MLB1430,"Calçados, Roupas e Bolsas",MLB5087974152,Oculos Oakley Julliet 24k Xmetal Dourada,BRL,116.9
475,43868436,MOCHILÂNDIA,MLB1430,"Calçados, Roupas e Bolsas",MLB3801298879,Mochila Urbana Mochilândia M-1811 Cor Preto 40l,BRL,152.89
476,1706067471,CHMI20240301151035,MLB1430,"Calçados, Roupas e Bolsas",MLB3660637923,Meia Calça De Lã Térmica Translúcida Forrada Pelinho Pelúcia,BRL,39.99
477,210371884,EVERBAGS MOCHILAS,MLB1430,"Calçados, Roupas e Bolsas",MLB2784777505,Bolsa Pochet Necessaire Shoulderbag Everbags Combate Compton Cor Preto,BRL,53.2
478,1569670056,USEEBRASIL_MG,MLB1430,"Calçados, Roupas e Bolsas",MLB4437128900,Kit Com 10 Cuecas Boxer Algodão Sem Costura Zorba,BRL,144.9
479,131308157,LM.BRASIL,MLB1430,"Calçados, Roupas e Bolsas",MLB3388592131,Mochila Preta Notebook Multifuncional Unissex Resistente Cor Preto Desenho Do Tecido Liso,BRL,59.34
480,146619507,GSR_SHOPPING,MLB1430,"Calçados, Roupas e Bolsas",MLB3787147679,Oculos De Sol Shimano Com Lente Polarizada Pesca Bike Viagem,BRL,60.0
481,473888140,TENIS TRYD,MLB1430,"Calçados, Roupas e Bolsas",MLB2678327656,Tênis Masculino Leve Esportivo Sapato Confortável Promoção,BRL,69.99
482,287212202,CALMFY,MLB1430,"Calçados, Roupas e Bolsas",MLB5071254402,Necessaire Feminina Grande Maquiagem Cosméticos Bolsa Viagem Cor Rosa Desenho Do Tecido Liso,BRL,23.33
483,23570019,LACREMALAS1,MLB1430,"Calçados, Roupas e Bolsas",MLB4243840282,Lacre De Mala Em Aço Com 35 Cm Dourado (kit Com 6 Unidades),BRL,18.99
484,1035400541,SHOPTUDO PRODUTOS,MLB1430,"Calçados, Roupas e Bolsas",MLB5092597678,Guarda Chuva Grande Automatico Reforçado Contra Vento Origi,BRL,43.94
485,394932803,GIGIL.OFICIAL,MLB1430,"Calçados, Roupas e Bolsas",MLB3436622921,Tenis Feminino Casual Tons Neutros Retrô Clássico Original,BRL,78.99
486,402632619,PSAUTOEACESSORIOS,MLB1430,"Calçados, Roupas e Bolsas",MLB3513690347,Mochila Notebook Ajustavel Multifuncional Prática Resistente Cor Verde,BRL,59.34
487,339838226,LUKES ECOMMERCE1,MLB1430,"Calçados, Roupas e Bolsas",MLB3669483559,Bolsa Academia Mala Mão Viagem Transversal Blogueira Grande,BRL,68.57
488,1593755594,LECHICO,MLB1430,"Calçados, Roupas e Bolsas",MLB4777131820,Culos De Sol Adulto Storm Lente Polarizada Mormaii,BRL,314.1
489,797182623,LUCKY TIMELTDA,MLB1430,"Calçados, Roupas e Bolsas",MLB3822385351,Mochila Militar Alwy Tática 50l Cor Preto,BRL,137.0
490,22319501,GAIUTA,MLB1430,"Calçados, Roupas e Bolsas",MLB4903238000,Toalha Em Microfibra Kingcham 80 X 130 Cm G Cor Preto,BRL,58.44
491,432147359,BIGSMART7,MLB1430,"Calçados, Roupas e Bolsas",MLB3856693993,Balança Eletronica Bagagem Digital Mão Com Gancho Mala 50kg Cor Preto,BRL,25.94
492,203322710,ARMARINHOSBELO,MLB1430,"Calçados, Roupas e Bolsas",MLB3778871687,Máscara 3d Tapa Olhos Ajustável Dormir Bem Anti Claridade Cor Preto,BRL,17.71
493,136337195,DALESYCONFECÇÕES,MLB1430,"Calçados, Roupas e Bolsas",MLB1874061890,Malote Para Sangria De Caixa 17x25 Cm. 10 Unidades.,BRL,73.99
494,572708342,LOJA048STREETWEAR,MLB1430,"Calçados, Roupas e Bolsas",MLB4297502286,Kit Mochila De Rodinha Unicornio Arcoires 46cm 3 Peças,BRL,203.67
495,349204909,CHIC ELETRONICA,MLB1039,Câmeras e Acessórios,MLB3865089029,Kit De Gravação 4 Em 1 Vídeo Tripé Led Microfone P/ Celular Estrutura Preto Luz Branco-neutro 110v/220v,BRL,44.99
496,1188221713,RDO COMERCIAL,MLB1039,Câmeras e Acessórios,MLB4976897940,Câmera Instantânea Fujifilm Instax Mini 12 (rosa Gloss,BRL,403.89
497,825712531,EVERESTFULL,MLB1039,Câmeras e Acessórios,MLB3776116549,Tripé Profissional 2.1m + Suporte Para Celular Câmera ,BRL,33.22
498,258966188,GTAGCOMERCIO,MLB1039,Câmeras e Acessórios,MLB4709784006,Zeiss Lens Wipes C/ 100 Lenços Umedecido Limpa Lentes Óculos,BRL,71.06
499,808787852,USEFULCOMERCIALLTDA,MLB1039,Câmeras e Acessórios,MLB3655023677,Suporte Fundo Infinito+ Bolsa+ 16 Presilhas Fotográfica Pro,BRL,140.6
500,251420469,FSTORE_IMPORT,MLB1039,Câmeras e Acessórios,MLB5005327188,Case Micro E Sd Aluminio Porta Cartão Memoria Estojo Prata Cor Prateado,BRL,39.89
501,1188221713,RDO COMERCIAL,MLB1039,Câmeras e Acessórios,MLB4976879592,Câmera Instantânea Fujifilm Instax Mini 12 (branco Marfim,BRL,406.0
502,92791174,FOTOLUX BRASIL,MLB1039,Câmeras e Acessórios,MLB3547219363,Drone Landing Pad Pista De Pouso E Decolagem Para Drone 75cm,BRL,64.6
503,1052710590,FMTACE,MLB1039,Câmeras e Acessórios,MLB4066182880,Bastão De Luz De Preenchimento Rgb Luxceo-q508a,BRL,280.0
504,1182149733,TACED,MLB1039,Câmeras e Acessórios,MLB5085092484,Exbom X600 Profissional Hidráulico 2 Em 1 Monopé 10kg 1.6m,BRL,323.0
505,92791174,FOTOLUX BRASIL,MLB1039,Câmeras e Acessórios,MLB3624528741,Kit De Limpeza 3 Em 1 Sou Foto Klc-001 Para Equipamentos Fotográficos E Óticos,BRL,31.19
