seller_id,data_created,item_id,quantity,price
326508445,2024-02-14,MLB4191125204,10,567.51
480263032,2023-09-23,MLB5041324376,10,1929.0
198306331,2024-07-21,MLB3856043011,3,299.0
1024649254,2023-12-11,MLB4477522974,2,75.5
51869795,2024-08-07,MLB1086421196,8,129.99
1184883954,2023-01-09,MLB3855393233,6,115900.0
234629020,2023-09-20,MLB3384450349,3,420.85
1298716723,2023-09-07,MLB3561479753,4,57.0
480265022,2023-03-04,MLB4641560474,3,34.43
153645053,2023-09-01,MLB3845987293,4,105000.0
1428721279,2023-05-22,MLB4170157934,9,19.43
31732086,2023-03-27,MLB4791274538,3,33.84
815799725,2023-05-13,MLB4808782046,3,147.0
1023175668,2023-10-13,MLB4927943748,6,21.16
151174033,2023-02-24,MLB2185458509,5,56.4
1766228899,2023-10-19,MLB4962332530,10,699.99
1024235833,2024-06-18,MLB3861067415,5,21.9
257778542,2023-10-06,MLB4572567808,10,279.9
670935545,2024-09-17,MLB5054975668,6,279.99
720423190,2023-03-15,MLB3542920647,1,119.0
153526924,2024-05-15,MLB4979841546,4,43.22
299973322,2024-01-21,MLB5082966576,7,70.0
26033992,2023-11-01,MLB3057142848,8,60.79
1115174467,2024-02-01,MLB5091438866,8,72990.0
96612962,2023-05-11,MLB4856587962,3,
1766228899,2023-05-16,MLB4962332530,10,699.99
516829578,2023-12-02,MLB3802056587,4,32.1
671725046,2023-05-20,MLB2918685347,10,61.54
353148713,2024-04-01,MLB4704179654,6,2945.0
700140911,2024-05-19,MLB3916681498,2,37.9
44278952,2023-11-01,MLB3689984390,4,278.07
1826334693,2023-10-10,MLB4796849308,2,99.0
239727300,2023-02-12,MLB3406228481,10,201.0
96674002,2023-05-17,MLB1291860462,2,17.94
432147359,2023-11-08,MLB3856693993,7,25.94
1024134647,2023-01-25,MLB3451028265,3,39.9
1105117463,2024-07-19,MLB3598859028,9,10.42
208339111,2024-08-26,MLB4251656786,10,92.9
96612962,2023-01-12,MLB4856587962,6,
1717492036,2023-02-22,MLB3832396013,10,1053.0
534607838,2024-02-23,MLB1463829032,7,64.2
1187294371,2024-02-21,MLB4112626044,3,49.8
750553953,2023-12-19,MLB4411660962,10,1068.0
182386228,2024-02-15,MLB3805052575,9,31.99
538918694,2023-06-13,MLB3686549253,8,28.0
480265022,2023-09-24,MLB2770275483,8,72.54
1750187054,2024-04-06,MLB3645644763,8,78.0
772443390,2023-03-01,MLB3085085112,6,26.76
1057938832,2023-04-02,MLB3855206873,6,33.98
528355281,2023-07-15,MLB3319621181,6,21.55
273607120,2023-04-27,MLB1114107707,9,120.0
75088784,2024-03-12,MLB3542920945,7,49.9
744240004,2023-09-25,MLB3710315405,5,46.27
1683146668,2023-04-27,MLB3727131603,4,24.5
743518733,2024-07-15,MLB4543571200,9,1079.0
1206240163,2023-07-17,MLB4494561590,10,33.25
777338596,2023-12-04,MLB2168341553,2,59.85
95174741,2024-06-24,MLB1135953287,2,68.9
768826009,2023-07-10,MLB3502451255,7,619.7
440775073,2023-11-23,MLB3388280035,9,318.0
1024649254,2023-04-26,MLB3749616371,8,62.3
1331555796,2024-06-14,MLB3854930697,1,497.0
169213892,2023-09-25,MLB4592735704,7,
38290680,2023-11-16,MLB3863483087,2,45000.0
95174741,2024-09-16,MLB1031202677,3,339.8
198306331,2024-01-06,MLB3855307395,4,399.0
51869795,2024-07-10,MLB1086421196,10,129.99
182949371,2024-05-26,MLB3850762687,5,8.0
1826004299,2024-07-21,MLB5088357286,10,19.9
684685024,2023-02-14,MLB3647580769,1,168.21
781345314,2023-05-10,MLB3351741327,10,104.17
1564495264,2023-05-10,MLB3624851817,8,132.49
440775073,2024-05-02,MLB3542624021,1,336.0
53212238,2023-08-11,MLB3460354119,5,27.0
391845529,2023-08-27,MLB1875297324,6,78.9
777338596,2023-08-28,MLB1959649904,1,287.35
625549907,2024-05-10,MLB3396512205,7,40.91
480263032,2024-06-28,MLB3679704360,1,119.0
684685024,2024-06-17,MLB3647580769,3,168.21
326016487,2024-07-09,MLB4605199858,7,2867.0
786882858,2024-02-25,MLB3558167365,2,34.0
808111299,2024-09-11,MLB3846824257,10,149.9
230474128,2024-04-06,MLB3651696057,4,6299.1
284451178,2024-04-08,MLB3736759906,2,45.9
480263032,2024-06-19,MLB3679704360,3,119.0
1171939813,2023-07-25,MLB3817651935,5,4300.0
482375439,2024-05-10,MLB4732906480,1,61.51
112806049,2023-05-06,MLB3955850676,5,20.99
480265022,2024-03-03,MLB2770275483,3,72.54
1031733261,2024-09-08,MLB3674229133,9,34.78
516829578,2024-07-04,MLB3802056587,2,32.1
1403976766,2023-08-10,MLB3503005329,9,374.3
306786885,2024-06-23,MLB3762671715,1,117.99
204141457,2024-06-23,MLB3571544611,10,47.56
7321513,2023-01-19,MLB3790505135,1,600.0
175729038,2023-11-23,MLB4780932422,2,29.94
703558917,2024-05-02,MLB2039885815,3,37.48
344811873,2023-02-03,MLB3717863844,6,396.0
1470934489,2023-04-30,MLB3839595879,1,76.4
480263032,2023-05-26,MLB3271655869,6,274.47
780702949,2023-06-07,MLB2170650570,8,27.0
483193760,2024-02-26,MLB4278963636,9,69.06
79231442,2024-07-30,MLB4651655020,4,27.5
34261317,2024-03-14,MLB3814134527,1,175.85
31732086,2023-08-23,MLB3806146339,8,34.32
246876388,2023-02-26,MLB4582119824,7,522.44
480263032,2024-07-08,MLB4431810396,8,1192.08
97372502,2023-05-19,MLB2901343748,8,240.0
1454480204,2024-06-04,MLB4002686976,4,183.92
262407293,2023-12-03,MLB3864748605,2,44900.0
1188362425,2024-06-30,MLB3118878323,8,34.79
42451372,2023-09-03,MLB3809105887,5,
1188362425,2023-12-23,MLB3118878323,5,34.79
1686260270,2024-07-15,MLB3814236995,4,479.0
685185104,2023-09-03,MLB4187190636,8,78.9
1199093426,2023-01-03,MLB3768312617,9,112.67
444482819,2024-08-24,MLB3562995879,8,23.9
711949118,2024-08-23,MLB3861904333,6,29.59
210371884,2023-12-06,MLB3546876374,8,78.9
79453749,2023-01-29,MLB977190495,4,41.68
265331896,2023-01-25,MLB2772969320,3,59.96
667366193,2024-08-10,MLB3784827192,4,33.64
821703404,2024-09-19,MLB5084522628,6,56000.0
145066530,2023-11-02,MLB3790522577,4,14.27
438237398,2023-06-16,MLB3273011557,8,49.9
481904046,2023-12-03,MLB3456641169,1,196.0
592799910,2023-10-11,MLB3857398007,1,168.29
518092731,2024-07-26,MLB2718881364,5,44.0
833828461,2024-04-16,MLB3723774133,10,29.55
734566096,2023-03-28,MLB3804630065,4,51.27
176760914,2023-07-27,MLB5046274776,6,1380000.0
1277503660,2023-08-31,MLB3841410155,2,14.46
262407293,2023-04-15,MLB3864748605,7,44900.0
234965462,2023-01-29,MLB3705756247,6,42.41
145794648,2024-05-27,MLB4358542982,7,67.45
190157921,2024-09-12,MLB4540500518,6,140.0
1706067471,2024-06-25,MLB3660637923,3,39.99
96674002,2024-03-20,MLB1291860462,3,17.94
177928932,2023-07-26,MLB3648871079,4,38.6
160030330,2023-12-23,MLB3433697819,9,67.9
160458931,2024-06-16,MLB3836205357,4,15.72
102712099,2023-11-29,MLB3829666538,6,550.05
442282027,2024-04-17,MLB3559447649,9,73.19
699665935,2024-08-23,MLB3582503463,5,79.9
480263032,2023-11-06,MLB3840418716,8,4975.94
480265022,2024-01-19,MLB3096564919,7,17.48
266612741,2023-05-07,MLB3453786739,5,28.9
23179304,2024-05-07,MLB3818913399,3,303.05
478400346,2023-07-11,MLB4826760358,6,26.68
554655438,2023-09-16,MLB3715519745,10,24.7
401899394,2023-10-29,MLB4094769414,8,176.0
1135972609,2023-12-08,MLB4113263648,3,3.39
482375439,2023-11-02,MLB4732906480,6,61.51
567229825,2024-01-18,MLB3106742623,3,125.0
245319690,2023-02-23,MLB3494445071,1,18.88
353481463,2023-07-04,MLB3588874811,6,631.21
736159205,2024-04-10,MLB4358582084,3,9.19
718990748,2023-09-16,MLB3406039781,4,53.42
177685922,2023-09-25,MLB3830463907,8,169.79
229369442,2024-07-06,MLB5033962476,2,25.8
165224005,2024-02-01,MLB3492969147,6,30.66
177928932,2023-02-19,MLB4500369168,7,239.5
177928932,2024-01-26,MLB3648871079,1,38.6
56338640,2024-06-20,MLB5077354170,10,
1716869819,2024-06-13,MLB3843874401,7,125.0
617290954,2024-04-03,MLB4047095964,9,86.23
190157921,2023-08-27,MLB3611583519,8,36.52
1187908924,2023-09-25,MLB4458022858,3,78.99
1122699801,2023-02-26,MLB3311010510,4,32.9
97372502,2024-08-22,MLB2901343748,1,240.0
1185413770,2024-04-20,MLB3163554364,4,78.99
1187294371,2024-08-02,MLB4112626044,3,49.8
115335625,2024-06-07,MLB3803394627,10,26.33
1458393882,2024-03-05,MLB4771774852,2,29.91
1139700096,2024-05-03,MLB3167703719,5,50.0
683741828,2023-02-14,MLB4555930656,1,31.81
256825589,2024-09-08,MLB5074428560,6,2630.0
53212238,2024-02-20,MLB3460354119,9,27.0
709870276,2023-04-14,MLB5071253450,9,447.0
1246937090,2024-05-12,MLB3569757607,7,24.07
1223446930,2023-09-05,MLB3450803129,10,62.84
1706339094,2023-11-26,MLB3798441695,5,28.13
629557067,2024-05-07,MLB3595389283,9,51.64
1346969216,2023-05-30,MLB4754230856,5,30.33
154131113,2024-01-01,MLB5082894042,4,78000.0
1188221713,2024-07-22,MLB4976897940,6,403.89
68657233,2023-09-25,MLB2023025576,3,53.2
440775073,2024-06-07,MLB3355996541,1,291.89
411621355,2023-01-07,MLB3484725805,7,38.99
353593788,2024-06-22,MLB3528483029,8,26.99
573761917,2024-08-12,MLB2663793402,4,37.9
150745636,2024-02-22,MLB4662950494,9,63.99
476813251,2023-09-08,MLB5066951426,7,688.0
229720469,2024-01-25,MLB3864964947,4,233.1
1077476156,2024-06-14,MLB4626752664,8,198.0
1650442556,2024-01-12,MLB3855197421,3,67.99
200093921,2023-06-15,MLB4610544266,7,
734566096,2024-09-27,MLB3804630065,9,51.27
353593788,2024-02-11,MLB3528483029,7,26.99
1986601844,2024-07-16,MLB3864172987,3,180000000.0
74144875,2023-04-18,MLB4783478854,9,325.0
1012114354,2024-01-29,MLB4495372470,6,29.12
203322710,2023-02-16,MLB3778871687,7,17.71
1206240163,2023-05-06,MLB4494561590,8,33.25
177928932,2023-01-16,MLB3560198041,2,37.4
480263032,2024-01-22,MLB4010277942,2,2397.97
209685342,2023-06-21,MLB4996201546,10,115.92
198306331,2023-02-13,MLB3853713673,5,309.0
391845529,2023-09-14,MLB1875297324,7,78.9
768664430,2023-05-04,MLB4109728672,9,269.1
66066353,2023-10-05,MLB5069400844,3,65.0
189359479,2024-04-11,MLB883472871,8,362.0
289097433,2023-05-21,MLB2820041966,10,257.02
1347290120,2023-12-18,MLB3284758293,3,273.6
1750315407,2023-11-21,MLB3722678189,7,326.0
424745478,2023-08-01,MLB3069143806,6,27.08
709870276,2023-12-13,MLB5071253450,6,447.0
89551550,2023-02-22,MLB4996089856,1,
198306331,2023-10-10,MLB5092636422,6,299.0
284451178,2023-11-27,MLB3736759906,5,45.9
107562297,2023-10-29,MLB4903726460,8,599.45
734566096,2023-12-27,MLB3804630065,1,51.27
690485804,2024-03-12,MLB3304491383,5,56.99
37482287,2023-01-08,MLB2184105424,6,149.0
613859734,2023-09-14,MLB4972812142,7,95.0
401899394,2024-04-11,MLB3848424373,6,389.35
234836231,2023-03-17,MLB4369740610,9,39.75
177928932,2024-06-25,MLB3648871079,10,38.6
1336415542,2024-01-04,MLB5025838192,6,188.34
205700524,2023-02-11,MLB3862644557,4,260.13
153938540,2024-09-17,MLB3441582029,2,31.71
95174741,2023-06-08,MLB1361014434,4,48.9
614725838,2023-02-24,MLB2776444663,10,18.3
143854864,2024-03-08,MLB3666138818,2,156.94
160458931,2023-02-21,MLB3811786381,6,24.0
1331216542,2024-02-29,MLB5042070702,3,95.5
61469037,2023-04-12,MLB4200400048,2,242.99
85263796,2024-03-16,MLB4559453352,1,719.0
158812390,2023-12-01,MLB4407649276,9,18.35
728969910,2024-05-31,MLB2910049702,4,59.17
653305084,2023-11-09,MLB1785496717,3,26.94
200203669,2023-03-04,MLB3822443527,6,224.89
200289318,2023-09-09,MLB1607141832,2,64.85
51869795,2023-11-12,MLB1213709516,2,44.99
1442395006,2023-09-10,MLB3526410097,1,56.01
102712099,2023-04-04,MLB3829666538,5,550.05
95174741,2023-01-21,MLB884882618,5,117.2
585582551,2024-02-29,MLB3533986879,7,78.9
1434976558,2024-04-27,MLB4418945508,7,130.0
1442395006,2024-02-08,MLB3526410097,8,56.01
480263032,2023-07-13,MLB4553212912,5,198.61
440775073,2024-06-11,MLB3506007937,4,157.17
1336278103,2023-09-21,MLB3426499067,1,56.63
51869795,2024-01-28,MLB1086421196,8,129.99
91855546,2023-07-05,MLB4649523572,3,29.4
410990167,2023-10-06,MLB3784614066,5,52.79
1207100605,2023-11-20,MLB3670269997,9,144.0
257778542,2023-10-09,MLB4572567808,9,279.9
1109461744,2023-06-15,MLB2735052332,6,329.9
31732086,2023-01-03,MLB4791055756,5,39.78
250982423,2023-01-31,MLB3410595413,2,42.99
698550553,2023-11-02,MLB4820432216,1,31.28
750553953,2024-09-24,MLB4411660962,4,1068.0
480263032,2023-06-07,MLB3582540395,3,4561.24
246019893,2023-05-31,MLB3807202761,5,78.99
480263032,2024-07-05,MLB3589212353,3,1065.0
208208653,2023-12-02,MLB3652287501,8,30.6
1754464582,2024-02-08,MLB3842800241,3,118.96
91855546,2024-02-04,MLB4649523572,3,29.4
77862772,2024-06-22,MLB4355603598,1,15.9
243706642,2023-06-21,MLB4430375000,3,41.59
28286599,2024-04-09,MLB4865461438,10,15.54
1824703467,2023-11-24,MLB4959737802,1,12.43
390286076,2023-03-26,MLB1305722840,6,29.95
51841739,2024-04-07,MLB3801472421,9,29.09
538794330,2024-06-13,MLB2611654030,7,23.61
653305084,2023-12-09,MLB1785496717,9,26.94
9028449,2023-12-22,MLB3396028385,4,78.0
488758624,2024-01-15,MLB3812958731,5,199.77
193729873,2023-11-17,MLB4543622272,4,303.2
349204909,2024-01-30,MLB3865089029,2,44.99
1627273040,2023-03-16,MLB5024421184,9,159.0
1188221713,2023-12-30,MLB4976897940,7,403.89
23179304,2023-12-04,MLB3818913399,5,303.05
1105054520,2023-09-29,MLB3339291001,3,61.99
353481463,2024-02-12,MLB3588874811,1,631.21
1181604408,2023-06-04,MLB3855196519,6,142.49
273858429,2023-05-22,MLB4568260258,10,197.94
1826869170,2023-01-05,MLB5045637776,3,123.0
772443390,2023-07-30,MLB3085085112,9,26.76
1194849261,2024-03-10,MLB4688457216,6,26.6
573761917,2023-05-16,MLB2660488206,3,40.43
777338596,2024-01-24,MLB3251857101,2,287.35
702680161,2024-09-10,MLB4630204662,4,112.9
77932982,2023-05-24,MLB4522874450,10,29.49
589261511,2024-03-09,MLB5073820746,10,44.92
1109267179,2024-03-13,MLB4347571844,5,11.81
1277503660,2023-02-21,MLB3841410155,6,14.46
1517165911,2023-03-01,MLB4954620168,1,58.87
1542771111,2023-05-23,MLB3689380391,1,77.49
191773726,2023-07-05,MLB5050182424,8,
643949433,2023-08-11,MLB3669964251,5,106.19
516829578,2023-12-23,MLB3802056587,10,32.1
326508445,2023-10-14,MLB4191125204,6,567.51
1517165911,2024-07-09,MLB4954620168,4,58.87
363529690,2023-06-21,MLB1242496249,5,27.96
1367341271,2024-04-26,MLB3863688007,5,2172.72
394062031,2023-06-25,MLB3448176483,4,27.59
345807973,2024-04-24,MLB3513502051,4,683.05
628941634,2023-12-11,MLB5085483774,7,152.53
488758624,2023-05-22,MLB3812958731,3,199.77
720423190,2024-06-29,MLB3542920647,9,119.0
699665935,2024-08-11,MLB3582503463,10,79.9
684685024,2024-06-30,MLB3647580769,8,168.21
51869795,2024-04-03,MLB819156677,3,49.99
70012302,2023-01-11,MLB5079997018,7,1580000.0
480263032,2023-04-09,MLB3679704360,6,119.0
210371884,2023-11-18,MLB2784777505,5,53.2
743518733,2024-06-30,MLB4543571200,8,1079.0
497432026,2023-04-14,MLB5092628588,9,91900.0
273171720,2023-10-07,MLB3507619773,8,68.9
1531592590,2023-05-05,MLB4879307792,6,100.0
1035400541,2023-09-23,MLB5092597678,9,43.94
589261511,2023-11-11,MLB5073820746,7,44.92
229369442,2024-03-08,MLB5033962476,2,25.8
440775073,2023-11-01,MLB3593042357,8,219.0
338867435,2023-01-04,MLB3488031037,6,72.25
1867843782,2024-09-25,MLB3751623367,4,59.9
297823686,2023-07-24,MLB3553448731,1,78.97
744007528,2023-08-22,MLB4629317164,4,41.0
190157921,2023-03-10,MLB3557465789,7,47.46
236991636,2023-08-29,MLB3731068552,9,23.41
125514982,2023-10-14,MLB3815596095,7,8.0
299973322,2024-07-02,MLB5082966576,1,70.0
798003699,2023-09-19,MLB3860558557,10,53970.0
278749096,2023-10-21,MLB2071194031,6,140.0
1240473633,2024-09-21,MLB3456521331,10,40.05
1168726042,2024-03-02,MLB3562626821,3,1799.0
1146340998,2024-05-23,MLB4134579560,5,59.92
832754112,2024-03-15,MLB3716050720,7,119.92
66906172,2023-08-02,MLB4358211688,4,197.9
1111397427,2023-06-08,MLB3801294033,5,135.0
1686272480,2023-02-10,MLB3865126517,8,109.99
719814772,2023-10-18,MLB5084628060,8,71.01
394062031,2024-03-17,MLB3448176483,3,27.59
75018682,2024-05-03,MLB5088198816,3,800000.0
1341190386,2023-12-09,MLB3735825147,2,17.47
72521562,2024-01-16,MLB3639234071,2,419.99
1188221713,2024-06-03,MLB4976897940,1,403.89
1648169183,2023-11-24,MLB4960103482,2,288.15
81933182,2023-01-23,MLB3397388989,2,44.8
110075942,2024-09-27,MLB3556907897,6,38.25
259219993,2023-05-31,MLB3853712833,9,38.66
268330639,2023-02-10,MLB3859398457,2,98000.0
699362707,2023-11-26,MLB4914163718,2,293.4
1035400541,2023-10-25,MLB5092597678,5,43.94
703964030,2024-04-09,MLB4354238412,6,109.0
1035828469,2023-12-19,MLB3844885471,6,1260.0
194195623,2023-05-13,MLB3375319741,1,189.9
206948942,2023-10-13,MLB3864876423,6,765000.0
1531592590,2024-05-12,MLB4879307792,2,100.0
1188362425,2023-03-30,MLB2880101622,3,4.49
1821514231,2023-05-12,MLB3853517647,9,359.91
1318629568,2024-01-03,MLB3594184965,7,21.56
480265022,2023-06-13,MLB2770275483,1,72.54
1706067471,2024-02-17,MLB3660637923,5,39.99
94865076,2024-06-14,MLB3680665983,9,19.83
200359620,2024-03-16,MLB3546150784,1,39.54
107970303,2024-08-08,MLB3653788825,4,29.76
1120797334,2023-10-03,MLB3862650611,5,115990.0
51869795,2023-06-30,MLB944114240,2,239.99
1121892651,2024-01-14,MLB4711901544,8,49.9
480263032,2023-08-11,MLB1970905688,4,80.29
1014067102,2023-07-29,MLB3582198459,10,17.71
1188221713,2024-01-19,MLB4976879592,4,406.0
625549907,2024-07-22,MLB4296284416,4,16.15
144578541,2023-09-13,MLB1871193291,5,264.77
480263032,2024-02-11,MLB4433686558,4,864.56
154131113,2023-01-12,MLB5082894042,1,78000.0
1133694545,2024-08-25,MLB3638382883,9,23.9
310458346,2024-01-15,MLB3689574433,3,21.08
75018682,2024-06-07,MLB5088198816,2,800000.0
801350711,2023-12-20,MLB5087845264,4,18.05
224358471,2024-08-22,MLB3167699876,2,39.09
480265022,2023-05-21,MLB2171568742,4,49.59
208208653,2023-04-28,MLB3652287501,7,30.6
208660550,2024-08-19,MLB3755304954,2,59.94
736159205,2024-02-21,MLB4358582084,4,9.19
444482819,2023-03-05,MLB3562995879,1,23.9
625549907,2023-12-10,MLB4296284416,7,16.15
724776948,2024-06-16,MLB3449816555,7,10.74
1109075514,2023-02-16,MLB4611366686,1,189.79
1009377538,2024-09-10,MLB3711884049,8,232.19
198306331,2023-07-03,MLB3855281861,5,499.0
243210361,2023-10-15,MLB5087696428,4,850000.0
144773339,2023-11-23,MLB5089506036,7,45500.0
141590765,2023-04-24,MLB3859582379,4,120000.0
776623186,2024-06-13,MLB3864959343,4,32900.0
607225773,2024-03-14,MLB3744485405,3,16.11
743518733,2024-07-10,MLB4543571200,6,1079.0
440775073,2023-07-19,MLB3355996541,3,291.89
480263032,2023-09-02,MLB5047023076,5,25.69
185147827,2023-05-04,MLB3473693757,3,172.19
394062031,2023-10-08,MLB3448176483,8,27.59
694785153,2023-07-10,MLB3855853273,4,8558.0
148434277,2024-03-30,MLB3509615257,7,69.9
152812270,2024-07-10,MLB5079504026,1,1980000.0
1182149733,2023-03-19,MLB5085092484,7,323.0
270553378,2024-03-20,MLB4780990106,1,108.2
453220997,2024-05-19,MLB4976059706,5,29.0
211037446,2024-04-07,MLB3722589767,6,4479.0
617290954,2023-11-06,MLB4047095964,6,86.23
1885430686,2024-03-29,MLB3824440107,6,117.0
46071824,2024-05-14,MLB3391196931,4,119.88
757589497,2024-07-05,MLB3275436733,3,159.9
224358471,2024-06-12,MLB3167712453,9,37.8
1361314972,2024-05-14,MLB4431785898,4,52.22
1009330120,2023-05-14,MLB2664760080,7,98.91
224160443,2024-01-21,MLB4296308798,3,41.0
1067295864,2023-12-21,MLB2213670744,5,78.9
614794592,2023-09-23,MLB5085338754,6,197.0
471453277,2023-01-07,MLB3853917289,6,79900.0
93500559,2023-06-01,MLB3243059157,1,24.09
651832658,2023-12-24,MLB3817452747,3,23.55
64196652,2023-10-31,MLB2894178305,8,31.35
1531592590,2024-04-04,MLB4879307792,5,100.0
1780384312,2023-09-10,MLB3793643703,2,55.0
353148713,2023-01-25,MLB4704179654,8,2945.0
200289318,2024-09-07,MLB1607141832,9,64.85
144578541,2023-04-28,MLB3409952619,3,108.79
1226389434,2024-09-24,MLB3634096208,6,14.95
121011280,2023-03-27,MLB4767173038,6,42.45
278749096,2024-02-23,MLB2071194031,5,140.0
528355281,2023-01-26,MLB3319621181,3,21.55
717620194,2023-04-25,MLB4127999500,8,18.94
653780013,2024-06-08,MLB3355384819,9,37.47
190157921,2023-08-06,MLB4540500518,9,140.0
739024094,2023-12-06,MLB3465382789,6,52.79
221067608,2023-10-02,MLB3808895979,8,169.0
768826009,2024-01-05,MLB4522309948,1,49.9
444482819,2024-05-22,MLB3562995879,2,23.9
363529690,2024-06-14,MLB1242496249,7,27.96
628941634,2024-06-28,MLB3859481163,7,171.95
215891004,2023-11-02,MLB3796865791,2,170.0
20867237,2024-02-08,MLB4858272324,3,3600.0
442282027,2024-07-29,MLB3559447649,7,73.19
713571099,2023-03-16,MLB3332039175,7,321.35
131652243,2024-02-16,MLB3635453267,9,113.0
442282027,2023-10-14,MLB3559447649,4,73.19
1487158047,2023-06-13,MLB3520564697,4,13.12
780702949,2024-03-07,MLB3792324090,9,24.7
654915209,2024-01-10,MLB4131557606,3,47.9
1047487914,2023-07-09,MLB4826449590,9,739.0
1188362425,2023-06-30,MLB3657452308,1,3.89
171705929,2023-01-01,MLB3407781741,10,28.79
3920462,2023-09-04,MLB5028309940,10,20.0
6020789,2024-06-01,MLB1920228503,3,39.95
1456710386,2024-07-27,MLB4195049408,8,73.0
480263032,2023-04-06,MLB3609791441,9,999.0
643949433,2024-03-23,MLB3669964251,1,106.19
220384367,2023-03-06,MLB3513858069,6,16.5
1347290120,2023-06-11,MLB3454071078,5,242.1
200790221,2024-03-31,MLB4480635424,4,189.0
50530860,2024-02-26,MLB4047261454,8,24.13
698505690,2023-04-11,MLB3852115168,1,49.48
326016487,2023-03-21,MLB4605199858,6,2867.0
777338596,2023-11-25,MLB4203442320,1,60.74
480205750,2024-04-25,MLB3416341053,6,29.08
743518733,2023-11-24,MLB4543571200,8,1079.0
163474770,2023-09-26,MLB3829124209,6,136.0
561824330,2024-05-14,MLB2162425813,6,16.48
1463541380,2023-07-30,MLB3852925621,1,61.26
537983208,2023-12-01,MLB3553334929,7,24.56
297336917,2024-03-01,MLB3676629033,2,50.0
1486284549,2023-09-01,MLB3859998243,7,721.0
1113134053,2023-06-05,MLB5048424066,10,540.0
1442395006,2023-02-27,MLB3526410097,7,56.01
1165352851,2024-06-06,MLB3611234459,1,147.92
1271579118,2023-01-14,MLB3809357335,6,76.99
29094661,2024-01-30,MLB5000037858,7,
151502566,2024-04-13,MLB3673378471,2,
363529690,2023-11-02,MLB1242496249,3,27.96
22319501,2023-10-13,MLB4903238000,10,58.44
1170116737,2023-01-23,MLB3585847835,5,37.9
1490632047,2023-06-19,MLB3819661193,2,90.73
151174033,2024-04-09,MLB2185458509,7,56.4
811137249,2024-03-21,MLB3496115653,10,56.9
124171341,2024-08-12,MLB4291114014,8,13.93
1084304577,2023-08-09,MLB4865478720,5,17.6
306786885,2024-09-02,MLB3762671715,1,117.99
24362493,2023-10-22,MLB788462103,3,69.5
486998642,2024-02-10,MLB3492744055,7,13.79
779652426,2023-12-18,MLB4681919422,8,78.98
155866131,2023-01-15,MLB3862779603,7,60000.0
41641465,2024-04-16,MLB3267307637,3,51.99
360535512,2024-06-08,MLB3859057853,6,74900.0
736159205,2024-08-17,MLB3466777916,1,11.69
768826009,2023-05-21,MLB4763380624,9,42.9
345807973,2024-01-07,MLB4247366554,9,884.45
276892842,2024-06-12,MLB3633356821,5,127.0
494193379,2023-07-15,MLB4311703126,4,462.34
177928932,2023-09-12,MLB4325399324,9,142.5
81777660,2024-06-27,MLB3811520392,2,149.0
200359620,2023-01-25,MLB3546150784,9,39.54
1986681524,2024-04-28,MLB5082967178,3,29.58
670951102,2023-05-04,MLB4107153904,7,298.11
1646140550,2023-04-07,MLB5047314562,2,165.88
156594953,2024-05-14,MLB4360431858,9,70.3
743518733,2023-04-14,MLB4543571200,9,1079.0
538794330,2023-09-20,MLB2164492484,7,19.54
273342367,2023-10-22,MLB3191659894,2,74.9
482375439,2024-08-12,MLB4732906480,5,61.51
777338596,2023-12-23,MLB2650023301,5,115.02
130090710,2023-07-24,MLB3445388687,2,195.51
1067295864,2023-01-14,MLB2213670744,7,78.9
554152990,2024-03-02,MLB3824712276,4,120.27
1415980276,2024-07-16,MLB3809909126,8,41.99
414390761,2023-01-20,MLB5065464426,8,49.99
1581040246,2023-01-12,MLB3615520709,1,323.0
1269825773,2023-04-17,MLB4200257476,1,14.85
1105017191,2024-08-27,MLB3834657545,1,69.99
1541392420,2024-06-26,MLB3858081719,3,28.88
1447723832,2023-11-24,MLB3864799271,4,34.9
299973322,2024-04-03,MLB5082966576,5,70.0
67009090,2023-08-15,MLB3592349333,9,78.95
1372966765,2024-05-17,MLB5060458688,3,163.73
1718049534,2024-01-04,MLB3695476679,6,74.95
1782787563,2023-02-15,MLB4796336964,10,81.44
611254126,2024-06-27,MLB4670048032,2,30.18
97877457,2023-06-23,MLB3864999079,3,35000.0
541925291,2023-10-12,MLB3628600633,7,17.44
1185775029,2024-05-14,MLB4791040280,3,193.9
536693383,2024-08-31,MLB3806874205,10,58.09
620751891,2024-01-09,MLB5000509662,7,34.0
808111299,2023-01-20,MLB3846824257,7,149.9
780702949,2023-10-11,MLB3792324090,4,24.7
178598506,2024-09-05,MLB3371094372,6,286.0
137255027,2024-06-10,MLB3210673706,8,262.2
561029499,2024-03-02,MLB3593414329,7,79.99
255561542,2024-08-15,MLB4870982010,8,18.17
62009956,2023-07-05,MLB3847372081,4,45.0
1148569370,2024-05-13,MLB4725237348,3,299.0
736159205,2023-07-31,MLB1890707178,10,10.39
200370976,2024-07-15,MLB3380906767,2,18.9
239327946,2024-09-15,MLB4664046278,5,24.62
190157921,2023-04-22,MLB4540500518,9,140.0
1691959701,2023-02-01,MLB3863545095,4,89900.0
821909660,2023-12-31,MLB3128351004,1,37.9
619512171,2024-01-15,MLB4859372560,7,31.0
293714574,2024-06-30,MLB4454049108,2,48.06
568674447,2024-05-04,MLB3376134559,1,144.41
631766560,2023-09-04,MLB5076289672,6,39.38
