seller_id;data_created;item_id;quantity;price
168807407;09/09/2024;MLB3730253855;2;27.0
1014693031;29/11/2023;MLB3553303073;5;499.0
476813251;04/09/2024;MLB5066951426;8;688.0
1005190121;10/06/2023;MLB3802938410;1;69.9
63131482;13/01/2024;MLB3379946239;2;40.0
112538836;17/06/2023;MLB3956018222;9;34.07
1066524207;18/01/2023;MLB5003952020;5;259.0
593870013;18/07/2024;MLB4739360158;5;22.8
402632619;17/04/2024;MLB3513690347;5;59.34
1428721279;06/02/2024;MLB4170157934;1;19.43
89770864;15/02/2023;MLB3386063939;4;16.39
649033163;14/02/2024;MLB3602735605;10;119.9
31732086;09/12/2023;MLB4791274538;5;33.84
101922037;15/04/2024;MLB3830695843;4;66.97
1282558798;16/08/2024;MLB4623838068;3;9.45
210371884;05/03/2024;MLB2784777505;8;53.2
3570981;25/06/2024;MLB4999127202;3;950.0
96680675;17/02/2024;MLB4093560584;8;41.04
1507700562;12/05/2023;MLB5033468572;3;898.0
1355309026;30/08/2024;MLB3615456467;4;31.48
152381864;06/03/2024;MLB3380688843;1;99.99
14578443;21/02/2023;MLB5040974510;1;1150000.0
203322710;19/04/2023;MLB3778871687;5;17.71
229369442;16/06/2024;MLB5033962476;10;25.8
177928932;27/06/2024;MLB3600385733;7;30.07
246019893;22/05/2024;MLB3807202761;6;78.99
1148569370;15/11/2023;MLB4725237348;10;299.0
1833517642;24/11/2023;MLB3838819145;1;194.22
246876388;16/07/2023;MLB4582171464;4;522.44
179072563;04/02/2024;MLB3781691692;6;44.73
258217777;24/08/2024;MLB2604452226;9;256.43
661394975;10/08/2023;MLB5025921518;6;122.0
1011557700;09/01/2023;MLB4025004900;9;184.9
243210361;30/03/2024;MLB5087696428;8;850000.0
207831529;10/06/2024;MLB3841584387;10;375000.0
699665935;23/03/2024;MLB3582503463;10;79.9
295514728;14/12/2023;MLB3352626193;2;31.9
640436496;22/09/2024;MLB3684699653;3;1540.0
763184743;28/05/2023;MLB3427401891;5;82.08
480263032;13/06/2024;MLB5047023076;9;25.69
1717492036;09/06/2024;MLB3832396013;6;1053.0
821730325;16/01/2024;MLB3800297837;2;236.55
689458143;22/01/2024;MLB4326778940;1;71.09
1067295864;20/07/2023;MLB2213670744;8;78.9
1516490560;20/01/2023;MLB4323550218;5;24.01
1917068106;26/07/2023;MLB3840113343;5;1499.0
79106110;29/08/2024;MLB3753403865;10;199.0
79453749;26/02/2024;MLB977186994;7;18.33
1094628902;30/08/2023;MLB3447885153;8;56.94
51869795;07/02/2023;MLB1213709516;4;44.99
176840234;25/07/2024;MLB3859437709;9;989.1
1035828469;17/10/2023;MLB4988379390;10;1332.0
85263796;30/07/2024;MLB4559453352;9;719.0
526974434;15/01/2023;MLB5066493306;8;14.71
649033163;08/08/2023;MLB3602735605;6;119.9
287212202;19/07/2023;MLB5071254402;2;23.33
303913146;20/05/2023;MLB3513532323;8;429.0
454674993;05/03/2024;MLB5074313920;2;99900.0
779652426;23/12/2023;MLB4681919422;3;78.98
136953519;17/01/2023;MLB4102394148;6;34.05
1277503660;11/05/2023;MLB3841410155;8;14.46
621419111;22/03/2024;MLB4786390494;3;116.1
37482287;18/05/2024;MLB4321784742;3;188.0
480263032;15/09/2023;MLB3689636665;3;3005.0
471453277;18/04/2024;MLB3853917289;8;79900.0
295514728;07/05/2023;MLB3352626193;2;31.9
475141854;12/05/2023;MLB3463595813;7;26.28
32627270;05/08/2023;MLB3779927319;2;28.5
1442395006;01/05/2024;MLB3526410097;4;56.01
1203297660;20/07/2023;MLB3522910053;1;33.9
251420469;28/12/2023;MLB5005327188;4;39.89
229369442;23/03/2024;MLB5033962476;7;25.8
444816473;29/04/2024;MLB3698110641;6;82.5
224358471;25/02/2023;MLB3167712453;8;37.8
34261317;09/09/2023;MLB3814134527;2;175.85
1918199536;03/11/2023;MLB5092748330;6;89990.0
1475329718;24/05/2023;MLB3498540475;3;25.0
200359620;21/05/2023;MLB3546150784;10;39.54
150486429;09/06/2023;MLB4685374788;7;79.99
1269307970;20/03/2024;MLB3493828324;8;78.99
518092731;04/10/2023;MLB2758055080;6;49.0
460397438;15/01/2024;MLB3637342469;10;39.01
523229140;31/05/2024;MLB4904599000;4;20.3
1521647031;10/11/2023;MLB4731850732;6;50.0
683741828;17/12/2023;MLB2745885664;3;33.29
204141457;06/08/2023;MLB3571544611;8;47.56
1113876439;23/09/2023;MLB3800646091;1;26.6
288772222;01/02/2024;MLB4598816454;5;115.0
147396059;02/04/2023;MLB5054664968;3;23.8
1579513690;06/04/2024;MLB5068004286;6;4689.89
1109267179;15/09/2024;MLB4347571844;9;11.81
146670746;20/03/2024;MLB5085414012;5;39900.0
480263032;09/07/2023;MLB3784002987;6;40.67
1650442556;29/09/2023;MLB3855197421;2;67.99
430872716;30/04/2023;MLB3419571297;1;73.3
699665935;24/09/2023;MLB3582503463;7;79.9
1188221713;13/05/2023;MLB4976879592;4;406.0
654915209;05/01/2023;MLB4131557606;10;47.9
691738588;13/01/2023;MLB3593604801;8;21.32
592799910;28/05/2024;MLB5062107634;6;196.0
568674447;01/01/2024;MLB3376134559;1;144.41
235262653;11/01/2024;MLB3003539989;3;114.53
44393827;22/06/2024;MLB3779124697;3;26.31
146619507;05/04/2024;MLB3787147679;7;60.0
148434277;30/09/2023;MLB3509615257;6;69.9
1298716723;13/05/2024;MLB3561479753;5;57.0
711949118;17/07/2023;MLB3832195117;4;39.99
1181604408;26/05/2024;MLB3855196519;9;142.49
554152990;06/11/2023;MLB3824712276;10;120.27
617808233;09/11/2023;MLB4875446708;4;66.25
1207100605;29/05/2024;MLB3670269997;9;144.0
344811873;13/08/2023;MLB5011066808;9;2514.95
181336894;28/02/2023;MLB4142915550;9;55.6
67987059;19/12/2023;MLB3781480701;7;1472.63
1336278103;01/04/2024;MLB3426499067;8;56.63
815799725;13/05/2023;MLB4808782046;10;147.0
734566096;04/06/2023;MLB3804630065;8;51.27
1023549224;24/06/2023;MLB5091351152;6;679.89
801350711;12/06/2024;MLB5087845264;2;18.05
198306331;16/10/2023;MLB3855307395;10;399.0
709426934;21/03/2024;MLB2621232140;8;36.41
1077476156;18/09/2023;MLB4626752664;5;198.0
1148569370;10/01/2023;MLB4725237348;10;299.0
107759971;15/08/2023;MLB3754152595;7;54.15
1336278103;03/04/2023;MLB3426499067;10;56.63
674650794;30/10/2023;MLB3852534482;10;127.0
214885866;31/01/2024;MLB4954126642;7;21.49
444816473;15/10/2023;MLB3698110641;6;82.5
45585665;15/03/2024;MLB3858174213;7;490000.0
1606912272;21/11/2023;MLB3683618271;4;289.52
1490390455;08/10/2023;MLB3607486529;10;29.28
406517118;11/01/2023;MLB5033142710;2;18.6
605378861;16/10/2023;MLB1989008910;3;66.32
97877457;28/08/2023;MLB3864999079;10;35000.0
1195444170;12/02/2024;MLB3768576647;3;1335.0
1181375222;03/09/2024;MLB3284460845;7;14.31
561824330;20/04/2023;MLB2162425813;7;16.48
1867807562;23/11/2023;MLB5055400920;3;39.53
1782787563;14/04/2024;MLB4796336964;2;81.44
1333144084;14/01/2024;MLB5015924808;3;24.56
734936724;28/01/2024;MLB3563606585;10;48.37
1595331618;16/03/2023;MLB3862674365;7;78.98
1188362425;18/04/2023;MLB2880101622;5;4.49
52718653;23/05/2024;MLB4998866188;6;400.0
567229825;08/08/2024;MLB3106742623;8;125.0
304864661;13/04/2024;MLB4188283470;6;22.27
1142362911;06/10/2023;MLB3789701745;5;89.6
34261317;16/07/2024;MLB3814134527;3;175.85
235568999;17/09/2024;MLB854644043;3;189.0
155701262;03/02/2023;MLB3858177183;8;920000.0
630321707;21/02/2024;MLB4418941674;3;14.9
83819988;05/10/2023;MLB3813322391;8;41.99
240948716;15/09/2024;MLB4610908360;6;21.22
1333144084;02/12/2023;MLB5015924808;6;24.56
1120797334;23/06/2024;MLB3862650611;9;115990.0
36412739;08/09/2024;MLB2755705441;9;32.8
1228546835;12/10/2023;MLB4623772238;8;25.83
95174741;21/09/2024;MLB1165856683;2;365.0
144578541;30/06/2024;MLB1871193291;9;264.77
441608414;05/03/2023;MLB3862006231;4;85000.0
640436496;11/01/2023;MLB3683271187;1;3869.91
62009956;23/05/2023;MLB3847372081;6;45.0
1155611996;20/09/2024;MLB3564698359;6;27.77
829600547;05/07/2024;MLB4362181434;10;26.25
1015474523;06/12/2023;MLB4538199522;1;38.18
278749096;01/05/2024;MLB2071194031;6;140.0
251420469;16/05/2024;MLB5005327188;9;39.89
782649820;28/06/2023;MLB5014432036;1;119.9
15005624;28/07/2023;MLB5014068590;9;279.0
444482819;22/07/2024;MLB3562995879;1;23.9
146619507;12/09/2023;MLB3787147679;4;60.0
483193760;04/06/2023;MLB4278963636;2;69.06
69141242;03/09/2023;MLB4236092456;6;16.15
711459327;22/04/2024;MLB3408556751;6;62.34
416231297;07/08/2024;MLB5068337092;8;250.0
230996616;25/03/2024;MLB3703133332;2;112.9
274944864;20/03/2024;MLB5058414576;1;67.45
278749096;28/07/2024;MLB2685499742;4;57.37
97877457;08/02/2023;MLB3864999079;7;35000.0
1306417932;12/12/2023;MLB3323623961;8;67.5
768826009;04/09/2023;MLB3502451255;4;619.7
821703404;25/02/2023;MLB5084522628;1;56000.0
670951102;10/04/2024;MLB4107153904;6;298.11
1271579118;25/02/2024;MLB3809357335;3;76.99
533240075;11/07/2023;MLB3677212039;9;22.41
160854254;03/08/2023;MLB4973934216;6;59.87
534607838;21/04/2024;MLB1463829032;6;64.2
1824703467;21/07/2024;MLB4959737802;3;12.43
81805803;29/07/2024;MLB3864379935;4;150000.0
649033163;21/07/2023;MLB3602735605;6;119.9
1826004299;18/05/2023;MLB5088357286;3;19.9
1473251332;22/05/2023;MLB4710533248;1;29.0
1188221713;30/01/2023;MLB4976879592;9;406.0
166385557;28/07/2024;MLB1950980464;5;39.5
65186102;10/04/2023;MLB5053398862;2;44.96
1766228899;20/07/2023;MLB4962332530;5;699.99
1087712289;29/06/2024;MLB2735548557;5;59.85
403256130;28/12/2023;MLB3859447047;2;258.0
44278952;29/01/2024;MLB3689984390;3;278.07
1422092203;10/06/2024;MLB3859158323;8;121890.0
77066623;03/08/2023;MLB3768413284;5;43.2
64196652;29/08/2024;MLB2794699684;6;73.5
95174741;12/06/2024;MLB1031202677;3;339.8
736159205;27/04/2024;MLB2670187445;7;49.9
746891112;04/08/2024;MLB2035777646;1;19.53
570267839;19/02/2024;MLB3846993529;4;151.46
96674002;14/02/2023;MLB1291860462;6;17.94
236523746;31/08/2023;MLB3718107200;7;24.51
1181604408;06/04/2024;MLB3855196519;2;142.49
781345314;23/11/2023;MLB3351741327;4;104.17
6437700;23/09/2024;MLB3504003709;4;109.99
649033163;28/02/2024;MLB3602735605;3;119.9
239727300;03/10/2023;MLB4507261730;5;21.17
784353032;24/01/2023;MLB4899064642;2;111.3
411621355;18/05/2023;MLB3510873969;1;38.72
1023667798;06/02/2024;MLB3455308649;1;29.53
177928932;29/05/2024;MLB4325399324;8;142.5
167371076;05/09/2023;MLB4632105876;2;5330.0
209316210;16/03/2023;MLB3800903655;1;26.49
156626390;18/08/2024;MLB3705317803;10;138.0
363529690;03/10/2023;MLB1242496249;3;27.96
970598;05/07/2023;MLB3584617667;9;5831.0
739024094;08/08/2024;MLB3465382789;5;52.79
509499373;28/08/2023;MLB3598849749;2;250.0
51869795;20/01/2023;MLB819156677;3;49.99
10000707;06/02/2023;MLB5085309488;3;69000.0
1917068106;17/03/2024;MLB3840113343;7;1499.0
303942201;23/03/2023;MLB3865091227;9;142.73
812376827;26/02/2024;MLB3859165003;8;42.41
222533718;31/08/2024;MLB2804451250;7;42.99
635816909;28/01/2023;MLB5062368002;4;58.25
1021095348;11/04/2024;MLB3782850585;6;18.6
25398190;12/04/2023;MLB4200245598;10;18.7
255175708;30/08/2023;MLB4690646038;9;98.83
204629841;06/09/2024;MLB3740865611;8;15.8
1606912272;17/07/2023;MLB3683618271;4;289.52
160082309;13/10/2023;MLB3858431031;4;60000.0
1142589682;02/06/2024;MLB3852115541;4;699.0
1105017191;03/06/2023;MLB3834657545;4;69.99
200203669;18/06/2024;MLB3822443527;1;224.89
736159205;20/04/2024;MLB4358582084;9;9.19
203322710;26/12/2023;MLB3778871687;4;17.71
160854254;04/10/2023;MLB4973934216;1;59.87
1799359659;06/07/2024;MLB4784152282;5;63.12
592799910;25/05/2023;MLB5062107634;6;196.0
139839712;10/07/2024;MLB4559056794;4;462.65
523229140;02/08/2023;MLB4904599000;4;20.3
177928932;11/06/2023;MLB2796215436;10;36.9
625440901;21/12/2023;MLB2793984446;5;51.3
605378861;02/07/2023;MLB1989008910;5;66.32
306786885;12/02/2024;MLB4845550096;7;127.05
95174741;03/03/2023;MLB1031202677;5;339.8
187589546;03/05/2024;MLB3788492453;7;299.9
353593788;26/06/2024;MLB3528483029;1;26.99
119041963;21/08/2023;MLB5039800858;1;374.9
80963030;20/02/2024;MLB4392733324;9;221.94
257778542;16/09/2024;MLB4572567808;6;279.9
480263032;16/07/2023;MLB4647834810;10;2521.03
488758624;01/03/2024;MLB3812958731;5;199.77
1012114354;13/01/2023;MLB4495372470;5;29.12
75803531;20/03/2023;MLB4637483116;10;180.49
96674002;07/01/2024;MLB1291860462;1;17.94
204548818;27/09/2023;MLB3749374380;5;157.0
234965462;29/08/2024;MLB3705756247;3;42.41
1196868646;06/04/2023;MLB4174553936;4;51.72
200203669;10/07/2024;MLB3822443527;1;224.89
112538836;10/01/2024;MLB3596718659;1;47.89
1230978718;13/05/2023;MLB3751635943;6;200.56
76933857;08/05/2023;MLB4368253124;4;38.5
522529800;24/06/2024;MLB4381832242;4;190.0
1464738868;26/04/2024;MLB4605056356;3;21.36
480263032;27/06/2023;MLB3523109139;7;290.18
72521562;23/05/2024;MLB3639234071;5;419.99
568674447;25/01/2024;MLB4579680556;10;35.9
568674447;24/07/2024;MLB4579680556;3;35.9
801350711;08/08/2023;MLB5087845264;5;18.05
28493382;31/05/2023;MLB3862657651;7;22.38
1714963152;16/05/2024;MLB5088711340;9;33.22
683741828;21/10/2023;MLB4555930656;6;31.81
134073130;21/01/2023;MLB3389500547;2;26.43
1332065711;01/12/2023;MLB4991870092;10;51.59
734566096;06/12/2023;MLB3804630065;4;51.27
416231297;14/06/2023;MLB5068337092;3;250.0
699665935;06/06/2024;MLB3582503463;2;79.9
482375439;05/05/2023;MLB4732906480;2;61.51
147896428;14/05/2024;MLB4047131604;9;77.9
721134725;18/03/2024;MLB5074670014;3;96990.0
334802561;24/05/2023;MLB5088712278;1;72000.0
493022660;12/05/2023;MLB4913304516;9;29.22
1750187054;15/09/2024;MLB3645644763;1;78.0
361608313;05/10/2023;MLB3696932445;3;53.2
234726644;10/08/2023;MLB3314462579;2;137.0
278749096;25/02/2023;MLB2685499742;3;57.37
681224234;16/07/2023;MLB3698769622;9;259.0
51869795;24/09/2023;MLB1086421196;2;129.99
152812270;25/09/2023;MLB5079504026;5;1980000.0
1660983063;12/07/2024;MLB3856949585;1;2070.0
554152990;04/05/2023;MLB3824712276;1;120.27
777238447;10/08/2024;MLB3834518549;6;290.67
198306331;21/11/2023;MLB3855281861;1;499.0
273858429;25/05/2024;MLB4568260258;6;197.94
480263032;02/08/2023;MLB4709963870;2;100.58
85263796;09/09/2023;MLB3767334695;3;1629.0
136953519;19/06/2023;MLB4102394148;10;34.05
480265022;08/05/2023;MLB2770275483;4;72.54
549644919;05/02/2023;MLB3630537983;9;27.55
1014693031;22/02/2024;MLB4968542704;4;415.0
475141854;22/07/2023;MLB3390080323;9;37.02
130090710;02/05/2024;MLB1788888572;8;110.07
274944864;02/01/2023;MLB5058414576;3;67.45
166385557;12/09/2024;MLB4936147340;8;130.0
430872716;05/02/2024;MLB3419571297;10;73.3
1052710590;07/07/2023;MLB4066182880;9;280.0
176760914;29/09/2023;MLB5046274776;7;1380000.0
214887637;15/07/2024;MLB3677466617;5;22.99
236991636;18/12/2023;MLB3731068552;5;23.41
1239041863;03/03/2023;MLB3628255905;4;78.9
1109075514;30/04/2024;MLB4611366686;9;189.79
573742736;24/01/2023;MLB3521823927;5;14.49
210131727;19/01/2023;MLB3597482093;9;43.99
114830033;18/06/2023;MLB5068113188;7;149900.0
1687574424;20/08/2023;MLB4728608942;5;146.0
119041963;03/06/2024;MLB5039800858;10;374.9
1186356590;16/04/2024;MLB4997754670;7;67.05
224358471;12/02/2023;MLB3167699876;9;39.09
1447424796;14/05/2023;MLB3789960029;4;104.99
1283107684;19/06/2024;MLB3126416794;6;175.0
206948942;25/12/2023;MLB3864898439;6;660000.0
1023549224;05/08/2023;MLB5091351152;8;679.89
476813251;13/12/2023;MLB5066951426;10;688.0
1428721279;23/06/2024;MLB3712030395;5;95.2
1115174467;05/01/2023;MLB5091438866;8;72990.0
403256130;06/11/2023;MLB4419771998;7;240.0
51869795;25/04/2023;MLB819156677;3;49.99
69777997;22/08/2024;MLB3251364587;8;21.5
137255027;08/10/2023;MLB3210673706;2;262.2
227319997;31/05/2023;MLB3679081879;7;22.5
777338596;12/11/2023;MLB1959649904;10;287.35
413927585;07/11/2023;MLB3797373297;9;46.07
403256130;28/07/2024;MLB4419771998;8;240.0
825520349;11/04/2024;MLB5018566124;7;29.14
1523341183;14/01/2024;MLB3781257429;2;43.03
1934797582;21/06/2023;MLB5048338920;5;2199.0
442282027;16/12/2023;MLB3559447649;3;73.19
713081690;06/01/2023;MLB4510661560;7;24.8
188354012;30/12/2023;MLB3853582301;6;33.53
269850546;04/02/2023;MLB3614923243;10;56.83
750553953;07/08/2024;MLB4411660962;10;1068.0
243210361;03/04/2023;MLB5087696428;3;850000.0
194110918;04/08/2024;MLB2606910103;10;13.84
693563283;13/05/2023;MLB5076977530;9;10.9
540800810;23/04/2024;MLB3558173749;4;43.7
754934133;01/04/2023;MLB4285214994;9;41.68
69141242;23/05/2023;MLB4236092456;1;16.15
83819988;06/07/2024;MLB3813322391;7;41.99
32627270;19/09/2023;MLB3779927319;1;28.5
297336917;09/08/2024;MLB3676629033;6;50.0
480263032;04/08/2023;MLB4647834810;7;2521.03
230996616;27/07/2023;MLB3703133332;6;112.9
190157921;06/04/2024;MLB3557465789;4;47.46
50530860;02/05/2023;MLB4047261454;3;24.13
189359479;16/09/2023;MLB883472871;5;362.0
1187294371;19/02/2024;MLB4112626044;7;49.8
239327946;02/09/2023;MLB4664046278;6;24.62
1021295800;16/12/2023;MLB4727920506;4;41.82
1490813099;01/05/2023;MLB4490917330;10;321.81
257800600;14/06/2024;MLB3637679259;4;196.14
1181604408;08/06/2024;MLB3855196519;5;142.49
1259180517;09/04/2024;MLB4471245748;6;41.23
391245909;16/05/2024;MLB3933760848;2;49.89
159385030;27/06/2024;MLB4468445820;8;145.0
1029802008;13/04/2024;MLB3595496583;10;18.4
200790221;11/02/2023;MLB4480635424;10;189.0
829385413;23/02/2023;MLB3343497379;7;170.72
116280650;26/09/2024;MLB3862913279;7;36500.0
115335625;08/04/2024;MLB3803394627;6;26.33
72521562;23/08/2024;MLB3639234071;6;419.99
80963030;30/05/2023;MLB4392733324;3;221.94
1367341271;30/01/2024;MLB3863688007;8;2172.72
284451178;07/07/2023;MLB3736759906;7;45.9
209151483;16/10/2023;MLB4301100468;8;15.11
1470934489;07/07/2024;MLB3839595879;3;76.4
208660550;28/12/2023;MLB3755304954;5;59.94
239727300;26/05/2024;MLB4507261730;2;21.17
1403469951;11/06/2023;MLB3855839481;2;619.0
182266509;10/07/2024;MLB4463099772;9;32.9
1191517336;28/06/2023;MLB3806057065;6;392.0
1011557700;19/09/2024;MLB4025004900;1;184.9
190680499;01/04/2023;MLB1429365868;1;31.89
436235134;07/07/2024;MLB2662423323;1;15.0
121011280;10/05/2024;MLB4767173038;10;42.45
153526924;07/02/2023;MLB4979841546;10;43.22
554655438;03/06/2024;MLB3715519745;5;24.7
1021095348;07/01/2024;MLB3782850585;1;18.6
1434976558;07/10/2023;MLB4418945508;4;130.0
699362707;24/03/2024;MLB4914163718;4;293.4
234965462;25/04/2024;MLB3466383223;10;93.99
95174741;28/04/2024;MLB884886751;6;126.0
39124947;01/05/2024;MLB4514677354;6;56.23
83799991;10/05/2024;MLB4464745656;5;164.9
1750187054;18/04/2024;MLB4863909082;6;111.0
1818028402;05/09/2024;MLB5069336170;2;53.91
1029802008;19/02/2024;MLB3595496583;7;18.4
613859734;17/02/2023;MLB4972812142;1;95.0
1375734583;14/08/2023;MLB4400858714;4;269.9
694785153;10/12/2023;MLB3855853273;7;8558.0
86716139;09/08/2024;MLB3616725881;5;169.9
821909660;29/06/2023;MLB3128295801;6;38.76
334333779;21/09/2024;MLB4667029360;5;481.65
239727300;03/04/2024;MLB4507261730;10;21.17
20867237;19/02/2024;MLB4858272324;9;3600.0
95174741;17/12/2023;MLB1361014434;4;48.9
260271295;28/03/2023;MLB3682079993;4;17.91
262407293;08/05/2024;MLB3864748605;2;44900.0
533240075;20/03/2023;MLB3677212039;10;22.41
190680499;15/05/2023;MLB1429365868;2;31.89
1750315407;19/06/2023;MLB3722678189;3;326.0
691738588;21/05/2024;MLB3593604801;7;21.32
353593788;02/03/2024;MLB3528483029;4;26.99
781345314;24/07/2024;MLB3351741327;5;104.17
1330913470;23/05/2024;MLB3634543866;9;25.5
1181604408;07/05/2024;MLB3855196519;4;142.49
663212996;04/07/2024;MLB4918601040;10;2198.0
683741828;15/03/2023;MLB2762592022;8;34.71
745172982;20/07/2024;MLB3562592527;4;35.7
190157921;07/05/2024;MLB3423783265;4;21.0
1009330120;29/05/2024;MLB2664760080;9;98.91
1599252942;01/04/2023;MLB4643996032;1;126.0
41641465;29/04/2024;MLB3267307637;6;51.99
1490632047;17/04/2024;MLB3819661193;6;90.73
543409610;22/01/2023;MLB3887370416;9;78.75
777338596;14/07/2023;MLB1981874024;9;290.31
389052553;22/06/2023;MLB3822914173;8;124.0
137255027;30/06/2024;MLB3210673706;6;262.2
743518733;18/03/2023;MLB5012127590;10;1849.0
825520349;20/05/2023;MLB5018566124;9;29.14
229369442;05/02/2024;MLB5033962476;6;25.8
353481463;10/02/2024;MLB3775189636;5;181.89
549734553;03/03/2024;MLB3024690889;4;99.99
1334909536;28/06/2024;MLB4812225362;6;67.92
1507700562;28/08/2023;MLB5033468572;7;898.0
440775073;13/09/2024;MLB4396014592;9;327.6
153526924;18/03/2024;MLB4979581318;3;26.98
620700393;05/06/2023;MLB3716586155;4;22.9
444879053;17/05/2023;MLB4293586804;7;148.04
1706339094;02/08/2024;MLB4807311978;6;11.3
410990167;19/06/2023;MLB3784614066;4;52.79
206948942;07/09/2023;MLB3864876423;7;765000.0
811137249;02/05/2024;MLB3496115653;4;56.9
194110918;04/09/2023;MLB2606910103;10;13.84
1146340998;07/02/2023;MLB4134579560;1;59.92
1012429966;04/07/2024;MLB3339585891;4;34.02
83799991;05/03/2023;MLB3248368853;4;2549.9
1269307970;01/11/2023;MLB3493828324;4;78.99
801350711;08/09/2023;MLB5087845264;1;18.05
1242292200;27/07/2024;MLB3860416481;6;153.0
1571336551;27/04/2023;MLB3863646463;2;46900.0
160082309;01/01/2023;MLB3858431031;3;60000.0
125514982;11/04/2023;MLB3815596095;9;8.0
154131113;09/02/2023;MLB5082894042;9;78000.0
208392749;30/07/2024;MLB2144270237;2;41.8
95174741;24/01/2023;MLB1287354091;9;78.9
75034225;17/05/2024;MLB3602412189;5;29.02
353148713;28/06/2023;MLB4704179654;4;2945.0
703964030;23/01/2023;MLB4354238412;7;109.0
185147827;05/01/2023;MLB3473693757;3;172.19
153579917;09/01/2024;MLB4610954454;7;19.68
480265022;14/03/2024;MLB3096564919;10;17.48
714212267;04/05/2023;MLB3406858793;3;280.0
1526276520;29/01/2024;MLB3773993285;9;32.3
518092731;15/09/2024;MLB2722353623;4;59.0
744007528;13/07/2024;MLB4629317164;2;41.0
1336415542;08/08/2024;MLB5025838192;10;188.34
24248686;09/01/2023;MLB3889811466;6;137.4
1182515885;31/08/2023;MLB5087131166;9;111.44
502760987;03/02/2024;MLB3847775291;6;260.0
1294555052;22/12/2023;MLB3312119885;2;26.93
112538836;28/10/2023;MLB3596718659;1;47.89
153938540;12/09/2024;MLB3441582029;3;31.71
95174741;27/05/2024;MLB1287354091;1;78.9
573761917;25/08/2023;MLB2660488206;4;40.43
1115174467;23/10/2023;MLB5091438866;3;72990.0
635816909;28/03/2023;MLB3281767411;7;53.09
754934133;14/09/2023;MLB4285214994;10;41.68
689458143;12/04/2024;MLB4326778940;10;71.09
1131015103;15/11/2023;MLB3355706709;8;46.67
663212996;26/04/2023;MLB4358941430;10;2049.79
177685922;30/04/2024;MLB3830463907;1;169.79
190157921;09/09/2024;MLB3611583519;6;36.52
92791174;20/04/2024;MLB3624528741;8;31.19
200370976;20/10/2023;MLB3380906767;7;18.9
156326278;10/12/2023;MLB4856266698;9;7.0
444816473;18/10/2023;MLB3698110641;1;82.5
236008850;11/05/2024;MLB4779891602;10;42.37
1269825773;18/02/2024;MLB4200257476;1;14.85
1408514163;12/06/2024;MLB4149057034;2;209.0
825318972;06/10/2023;MLB3505878677;2;40.0
1024235833;07/03/2024;MLB3767504991;8;51.9
480263032;31/10/2023;MLB4392055716;5;149.0
1330913470;26/02/2023;MLB3634543866;7;25.5
168061342;23/02/2023;MLB3388728537;1;144.3
1463541380;17/05/2024;MLB3852925621;6;61.26
95174741;24/05/2023;MLB1165856683;2;365.0
200289318;13/12/2023;MLB1607141832;6;64.85
1521647031;07/06/2024;MLB4731850732;6;50.0
1434976558;18/12/2023;MLB4418945508;5;130.0
1867843782;25/11/2023;MLB4812143184;10;73.15
147396059;26/12/2023;MLB5054664968;6;23.8
1187908924;31/05/2024;MLB4458022858;5;78.99
622981053;07/09/2024;MLB5050424652;3;44.23
1004586943;10/01/2024;MLB5092991216;10;27990.0
150745636;17/10/2023;MLB4662950494;7;63.99
201804936;29/02/2024;MLB3931542470;10;184.92
190157921;10/02/2024;MLB3423783265;7;21.0
218441126;17/08/2024;MLB3855316749;8;60.4
112538836;18/03/2023;MLB3596718659;1;47.89
480265022;18/12/2023;MLB2819502650;5;67.9
317039741;08/10/2023;MLB3828603856;4;1242.09
614725838;21/04/2024;MLB2776444663;1;18.3
64196652;03/09/2024;MLB2766771378;6;159.6
638925391;17/01/2023;MLB3322171505;4;113.39
1035400541;02/05/2023;MLB5092597678;10;43.94
808647539;06/09/2023;MLB3641254646;8;65.52
221067608;03/05/2024;MLB3808895979;5;169.0
179504451;01/06/2024;MLB4081964918;6;129.93
1541392420;01/05/2024;MLB3858081719;2;28.88
79453749;22/02/2023;MLB977190495;7;41.68
225004761;29/07/2024;MLB5011303922;4;28.65
1649740777;28/04/2023;MLB5018664354;1;47.8
228145111;03/01/2024;MLB4728257980;9;404.91
1600463086;11/01/2024;MLB3764885629;1;232.85
23570019;07/08/2024;MLB4243840282;5;18.99
1188221713;15/08/2023;MLB4976897940;9;403.89
539142780;21/03/2023;MLB4670913232;7;169.0
779652426;05/08/2023;MLB4681919422;4;78.98
278749096;05/09/2024;MLB2685499742;10;57.37
625440901;28/03/2023;MLB2793984446;8;51.3
7321513;25/05/2024;MLB3790505135;7;600.0
224160443;31/01/2024;MLB4296308798;9;41.0
107759971;01/08/2023;MLB3636142157;10;45.89
1354124140;15/11/2023;MLB3508772909;10;53.52
235568999;19/09/2024;MLB854644043;7;189.0
766587791;16/10/2023;MLB3684952081;6;39.0
246715984;18/12/2023;MLB4543789172;7;41.75
746891112;01/03/2023;MLB2035777646;3;19.53
642065195;12/09/2023;MLB4631217868;9;43.59
41641465;14/07/2023;MLB3267307637;3;51.99
670951102;23/02/2023;MLB4107153904;9;298.11
215891004;14/08/2023;MLB3796865791;10;170.0
1188362425;22/05/2023;MLB3015610689;10;47.19
1230978718;12/06/2023;MLB3751635943;10;200.56
